EmployeeID,Age,Department,JobGrade,Work-Life Balance,Career Development,Manager Support,Peer Relationship,Compensation,Autonomy,Job Clarity,Work Meaningfulness,Productivity,Attrition
753,26,Engineering,3,2.7196361463158714,2.8099041926348503,2.807878064921758,3.7491151467264228,4.315001393152795,3.4507105013865047,3.865782533283408,4.880646562219616,0.7857655211931288,1
754,40,Sales,3,3.347483401629132,3.1974456913135487,1.274714585186747,2.7378279438205673,3.381375907017668,5.0,3.5023212410837967,3.454630310142232,0.641892425925818,0
755,26,HR,3,3.255379312795749,1.693556837814543,2.6640402671952095,3.294861403674126,4.7540191047415234,3.6067650391014228,4.520646165740685,4.225595559989949,0.7246051231887941,0
756,51,Engineering,3,2.094769277364497,2.786108854482202,3.168100353610167,2.627119138366931,4.786043081124581,5.0,4.200667162639214,3.8311787832712927,0.6475014671673595,0
757,36,Finance,4,1.5943264187369053,3.780971768827947,1.460096750927567,1.0773278310914745,4.465285012481262,4.337045414085328,3.996530414343208,4.346339559410918,0.6292895099535611,0
758,34,Sales,5,1.6361152054936507,2.578446462624767,3.6607191446859106,1.6653110726504616,3.4422976825345843,4.841978538336718,4.954555484370546,4.485982467360721,0.6852779223140659,0
759,26,Sales,3,1.9842388062750351,3.2991402050306426,1.7931189467307629,1.8105855054857827,4.139425587431493,4.293033168047626,4.868717053957709,4.513795366142023,0.717348884036076,1
760,37,Engineering,3,2.2432879163726867,2.1904915208344358,2.902315372533921,2.325499899906796,4.919262887696427,4.7398511823643785,4.1060814001924655,4.713119540949239,0.5703041538125773,1
761,28,HR,3,2.7135434972756167,2.4874249980799905,2.441482500148957,3.9548899673100735,3.917123168513266,3.7407755887096164,4.561187652409648,4.073736336594568,0.7157317513237114,1
762,33,Finance,4,1.9393226821728142,2.3567650984515582,2.548660936590316,2.753688024012816,4.792126525956831,3.8931986179883333,3.0806480938807206,4.104889358931359,0.6100559935090961,0
763,50,HR,5,2.69627437977932,2.2290157015567105,1.6015534050280904,2.4259483285546644,4.2275482463284275,3.1422442644526734,4.74667951644864,4.4633011071758855,0.6887064508943687,1
764,32,Marketing,4,2.7534281021013363,2.396594568441847,3.3823310736471415,3.3669905973089533,4.5562519197579805,4.685890738878926,3.6567067456319804,4.643750846653061,0.6971567670297732,1
765,41,Marketing,5,2.6003407178171227,1.3585227533529778,2.7281184243451633,1.4836814271487762,3.9939292935876085,4.409784671657675,3.4739290322915855,3.549848091430823,0.650001972100081,1
766,28,Engineering,3,1.7099639020911135,2.2683839059316924,3.6345881238322093,2.157213380896233,4.242190440822833,3.696337687335289,3.307367476079224,4.35706058733984,0.5728513250523981,1
767,32,Engineering,4,2.8274787076651706,3.4364645187987497,1.6198079455946814,2.0538699422419713,4.4183576240844395,3.3255489758410413,3.2687240551106798,4.002377837285911,0.5897351430671595,0
768,45,Engineering,4,3.956888740136706,1.8254169602037167,2.3731357562849142,2.7786290916276966,3.658383013052908,4.340906574312572,4.740162770450221,4.243576285192181,0.7987047068837939,0
769,28,Marketing,3,2.6721277788390334,1.7537067099686827,2.646670467791545,3.1270854046477767,4.336956564489506,5.0,4.515572354642428,4.021655673356137,0.6945169827059328,1
770,45,HR,5,1.0,2.5428486599763285,2.542268203106447,2.830039886419061,2.8557373501015695,4.131019538708839,3.8170701786952703,3.838626696853858,0.6269882094059328,0
771,37,HR,3,3.368615700432832,2.577828200350071,2.9667497412706942,2.841121538253238,3.8992491065891137,3.8707769807391417,4.6274495183691045,3.6907383685883888,0.7438684200839929,0
772,29,Engineering,4,2.0080765563104297,2.76422530333779,2.364257020653287,2.247223616547438,4.4719415071818895,3.7314628599260162,3.9025092853954146,4.124487992514857,0.6006071906462451,0
773,37,Finance,3,4.085998883346985,2.420382998770753,3.9854182324104803,2.724531900681298,4.760131460275281,4.824674353883161,4.361824720744312,4.379202895877948,0.7780498958589672,0
774,39,HR,3,2.581454415956172,2.5503049151208335,2.5278896255317256,1.9121134904537271,4.436376070899614,3.8103760877948627,3.958845486551054,3.898496099963135,0.5292809218771672,0
775,37,Marketing,4,1.320709514209922,2.2543806584597004,1.0,2.9718972545054596,3.5048416130845164,4.014410449991159,4.140018435566353,4.794905983433437,0.59002329474013,0
776,22,Sales,3,1.0547117570288733,1.6069426912900253,2.5589407058375606,2.1495778967356753,4.716429064432791,4.720867453959389,3.745901546116178,5.0,0.5970604848665544,1
777,27,Sales,3,3.577818533873115,2.4500256921825443,3.383024789406328,1.7149433077897382,3.6304251342386333,4.518740802418159,3.8200911855994693,4.406562560491972,0.7316880396207968,1
778,31,Sales,3,3.2741334901420904,3.0072178975097246,1.8536857287046262,2.5264736050824594,4.507099275712176,4.033545335006661,4.472048090476313,4.179382237726658,0.7286726026333933,0
779,32,Finance,4,4.0582132200366825,2.860538238446634,1.8092713675801346,1.1608186849587183,3.647083127703571,3.8505115293753276,4.552389483380625,3.743868629787667,0.7252347788007776,0
780,37,Engineering,3,2.5076471399014886,1.2790305111424989,1.911727205562287,3.532059050397205,3.8133968978189214,4.93278914487269,3.9929379426096947,4.38502904418399,0.7527506664640615,0
781,34,Marketing,3,2.460429081634224,2.676347754316358,1.7464662330160097,3.057969297838189,3.721825432034759,3.6418151624470094,3.437229877865729,4.93858786668415,0.7751621779979908,0
782,23,Finance,5,2.2320968454890098,1.8750613318999816,2.1644188004058043,2.7358788951734616,4.26947929464086,4.094857407436308,5.0,5.0,0.722670345767306,1
783,35,Marketing,4,2.0391968311185455,3.4745148036549676,3.1365080584444542,1.3634206782236749,4.1022327431877175,3.4470617563288495,4.21834832911562,4.898077899243345,0.5768295393434494,0
784,37,Marketing,3,2.225299311879529,2.728388848049866,3.5684329098888856,2.00986687184861,4.454454718815346,4.794433588968518,4.3560704147037015,4.621654814153055,0.7508310000251703,1
785,36,Engineering,4,2.6522243326268207,3.127398772091425,1.0,2.5283909044102963,4.190682580663446,3.9625570620584973,3.569335100793709,4.405096685023582,0.6948008671585382,0
786,40,Sales,4,1.9092694491615287,2.514817701090402,2.23508174249578,2.315826660282355,3.4410632732064808,3.8501871006421724,4.8076167744922165,3.6756659845598083,0.6649796878043912,1
787,38,Engineering,4,1.3314974571882117,2.453761500771766,2.7118885960637127,1.3180045241867693,4.337906234048988,4.530831232692364,4.883947631579303,4.150139226084931,0.536304490271605,1
788,36,Finance,3,2.6119136438099244,3.5470914423572726,2.6418748543696333,1.5784996961247013,3.3189171747835653,3.48724231434893,3.345982571179843,4.092060931264437,0.6121365136060195,1
789,32,Finance,3,1.8936630809145978,3.1809420776375115,3.8299577666360225,2.3018339221604953,3.7580730034754986,4.51769069060942,4.148807186187291,4.153397982296373,0.6524178833227713,0
790,21,Finance,3,1.0,2.5825010565732835,1.092514263292553,1.6016974209913173,4.0180433339605,4.019728603966247,4.109781514690182,3.8402938935865993,0.4764812496406747,1
791,36,Engineering,3,2.8867971734599074,2.360233501703821,1.0,3.4599711267182833,3.983398296405178,3.597350392609903,5.0,4.5789309842181884,0.7049938425727668,1
792,34,Marketing,3,1.7243586733180802,1.3049776921283913,3.9435487668267792,2.8461768515840826,3.376293669746987,3.7048685148690907,4.921806903563947,4.063067603296479,0.6054059819573732,1
793,34,Marketing,3,2.9632526182835144,2.727197274411898,3.0274035852731354,1.9375751235326781,4.885579776769096,3.8578999502191316,3.4746107930154144,4.02248479642825,0.6991874728491196,1
794,24,HR,4,2.9464936745611867,2.4117272214761996,2.100039889132963,3.3184083796109993,5.0,3.977978162268131,3.8359739102253627,3.8419866878944675,0.7230773149053016,0
795,25,Finance,3,2.698513008065983,2.8877692329575932,2.6201191411475686,3.1773946120715824,5.0,3.6007369630793935,3.753502992409702,4.316149994137185,0.6695618202253474,0
796,40,Marketing,3,4.247772488249547,3.1004731890743504,2.6702523357927466,2.702270849470844,4.773825708744829,4.347257994784023,4.3858381884254625,4.948387263027898,0.7522668126628409,0
797,32,HR,4,2.403363705019336,3.363044766533073,2.0831354467648144,2.472289636575232,4.002276730604863,3.587639008022166,4.986104440382202,4.1948958516947314,0.6668068152985761,1
798,37,Marketing,3,2.3000523027509883,2.735895037626083,2.5992448594840036,2.2910683342391125,3.993660239525713,3.0174387734308556,4.25458701627516,4.340870274233144,0.569410773960394,0
799,33,Finance,3,2.978570694991842,1.7675476744102565,2.7483693622620837,2.12204290455284,3.9660530819133877,5.0,4.450583118218914,5.0,0.721025213218985,0
800,33,Sales,4,2.461186846520345,1.0,3.9108711829539775,1.5642456565545024,5.0,4.298963774549484,3.867845647828428,4.801721269625645,0.5241856833858909,0
801,39,Finance,3,3.3123454761758064,1.922710097750246,3.1744158555998787,3.5698301285686,4.14222926551742,5.0,4.447903849079736,4.493872408776099,0.7944856488221657,1
802,29,Engineering,4,1.6118358646971345,3.433441949653547,3.7175261981694527,2.1356407468601484,4.8346164534601135,3.6781703249864752,3.9640410829927477,4.472848883128719,0.6478818238062077,0
803,33,Marketing,4,1.6234778867749622,3.7764440285096086,1.559499961428974,2.519740426798633,4.79571748885972,4.439897357143999,3.3796202343346793,3.8984670461035433,0.6476955703855715,1
804,29,Marketing,3,3.0360666439283523,2.333469473761577,2.2569619182675,1.8628265005895668,4.294773928040436,4.64730434943163,4.415435354567559,3.849565275558695,0.7074951410090818,0
805,29,Engineering,4,1.6846323424629777,1.4773285220023542,2.6695728887521377,2.318384638373469,3.4741795781352476,4.105326870913372,4.195073789194193,4.2707040765025175,0.6704652134709708,1
806,30,Engineering,3,2.9263690245099,2.046110497498012,1.1552294728069261,4.49554419670882,4.153040680674542,3.47777501221066,3.651401228407622,4.283387052579145,0.6910198673801181,0
807,34,Sales,3,2.759001992347256,3.2964640758885095,3.3273015366764964,1.991801467378341,4.273483138106476,4.0677594328888524,5.0,3.775117565483577,0.7730694131750623,0
808,29,Marketing,3,2.013858199780636,2.0862907785310254,2.9495468406178835,3.514017042179086,4.838960644951492,4.51319846654812,3.816773005269143,4.551648331973721,0.82795434853367,0
809,41,Marketing,3,2.7570191121634036,2.9123867633672598,2.242989036032295,2.480536137992271,4.209728956050146,4.494110224950349,4.504550657219418,4.061351055751441,0.7245660913777592,0
810,26,Sales,5,1.6357852879510324,2.6179908109086245,2.3716659595494507,2.975956924446252,3.5956972181875972,4.199185693770972,4.018725904724918,4.763660367856439,0.6513237198379104,1
811,31,HR,3,1.8000700516154096,2.997002281325938,3.3777068221766235,3.371206178777376,4.693954998865853,4.648643971585873,4.971788609428791,4.172295744105326,0.8133334081611328,1
812,29,Sales,3,2.3339685831115538,3.7726076992629265,1.9431934366541241,2.6905871690841985,4.086229338751257,4.625043060746177,4.081206043135717,4.1280398849820665,0.6551108026484554,1
813,43,Finance,3,2.5552494733505546,2.912847032874037,3.405929744763601,2.253804990533797,2.927375225181732,3.938166199970248,3.3626859556948743,3.73130177524701,0.6197871395741281,1
814,34,Marketing,3,2.2874530241084994,2.6028413936465506,2.3235728843895984,2.3697363152022923,4.362492287288373,3.4397901725708966,4.605001057109547,3.7860701324406834,0.6674537776841324,1
815,40,Engineering,3,2.8031811747111774,3.8498614960662434,3.0291972369438414,2.3933000628475636,4.450385647060105,4.295216954005395,4.9697719938448675,4.8588821825388,0.7534753686265688,0
816,22,Finance,3,2.771926490533804,2.744686471137543,2.560734943905291,3.805059389840789,3.778530903567106,3.8266812169897966,3.9861943012020036,4.334481873494489,0.701958777216586,1
817,34,Marketing,4,3.570556765843701,1.9449367518678797,4.06323569265583,1.4611119559877266,4.103977099688456,4.271874300449645,4.539442404826224,4.394651190261319,0.7769023054795561,1
818,39,Sales,3,2.4333002569984967,2.98122570283864,1.8788253269247321,1.2604911295450452,4.528858512986975,4.872764926775949,4.26471580252439,5.0,0.5761148029696223,0
819,33,Finance,3,3.33619440182889,2.8132188794930792,2.0987021641961463,1.307162957961563,4.365892400601141,4.418746007935549,4.008642022287244,3.541205689828879,0.7601980533742081,1
820,40,Marketing,3,3.144507859025725,2.28446836041058,1.4457121656178182,1.874247996499304,3.418671524942501,4.848127854610865,4.620380188811019,4.535627858520695,0.7146172023350376,1
821,29,HR,3,4.105784098305204,2.1376897632736087,1.7322699830794752,2.9900581540388536,4.826775083248684,3.694260099491715,3.799982005323838,3.4060545676534257,0.6723723111856759,0
822,42,HR,4,2.410919386068408,2.2912183588795645,2.9991896753861615,3.0329935046829384,5.0,4.743727869340346,4.216247602393559,3.981174028973314,0.8057245874864827,1
823,49,Engineering,3,2.205748894982908,2.1276774497487705,3.6201145472055427,2.0747481510153047,3.9449080569840786,5.0,4.3286783633022266,3.6274564876457323,0.7058004528995364,1
824,30,Marketing,3,3.3803859555706133,2.313968126900976,3.0785366092521937,2.4800559306381125,3.245064213538707,4.232161003354013,4.310544685179352,4.6292952729661,0.7226662187755367,0
825,29,HR,3,2.7698028002188835,1.910042378430697,2.4962259501911936,1.7185909554385157,4.585556403401476,5.0,3.8122966208230653,3.2551368239701883,0.6543919996835065,0
826,43,Sales,4,3.3971614517487296,2.7703082817118707,1.8744698488407625,1.7835133988155425,3.8634537804109534,3.7712843941356975,5.0,4.084957744323602,0.7620649780451398,1
827,44,Marketing,4,3.00175915859265,2.7178409197711737,3.128893070139005,2.9059067873080817,4.467724397542625,3.880583065120274,4.831122666411057,3.6206149034008117,0.7349950615787089,0
828,29,Sales,3,1.025266536020353,2.7416412440606286,1.8359786663699138,3.233378842775878,5.0,4.524967775214234,4.695206279374794,3.7725958136979942,0.6390837123514398,1
829,30,Sales,4,2.763425243921828,2.456341462394342,1.5557337859859686,2.1662268228989,3.4268462104055746,4.227232772415094,4.916606487488931,3.8496444179062133,0.7233823680813368,1
830,31,HR,4,2.7178511285660427,2.3756357207824568,2.284071466753067,3.644510584581562,3.801689560093838,3.828546333609386,4.2343807738686925,4.859552268749317,0.7573081538620873,0
831,23,Marketing,4,2.5931748317247743,3.5094040583574606,1.0762415681780528,3.1759237441502766,4.102760203225776,4.509552038307884,4.014354849284816,4.032385274984235,0.7537501346661564,1
832,26,Finance,4,2.407429862113632,2.547184120786462,1.533030587813426,3.6142080965788854,4.845839180679471,4.377770756666197,3.6554821122328014,5.0,0.7088932563202736,1
833,25,HR,3,1.3854995305439706,3.3846367922388336,3.8201932351179746,2.289343351633557,5.0,3.906861661733876,3.848284206023676,5.0,0.7067782387369368,0
834,27,HR,3,3.111923842066826,1.8025088117835806,1.4032341028791186,3.5644803719428517,4.3235425935498135,4.294525813022187,3.692988309848003,5.0,0.6734194130723505,1
835,32,Marketing,3,2.761637899665446,2.912424483940965,1.668296133267932,4.025679847983043,3.3838886296377404,4.579512760315463,3.935947259288747,4.1706165395239285,0.7576138850751096,0
836,34,Marketing,3,3.271369688178197,1.985707874337989,2.550283035394665,2.2112377266507863,4.027239312874388,3.895770606750744,4.3382378130665895,4.305178569685681,0.721599139950781,0
837,43,Sales,5,1.422871133007323,2.110693650194666,2.5867327160210105,2.3920816731423398,3.812568256881008,4.458497904820444,4.657012449605704,4.3889778214313875,0.6823416442724386,1
838,26,Marketing,3,2.854994142681688,2.211665912050714,2.335762991834802,1.8365970483155207,4.560792738842895,3.7664783862393265,4.643176753894426,4.016256085719618,0.5892321502089902,1
839,39,Sales,3,2.335738463717406,2.1677807219773553,1.0976383757762194,1.6990494326874206,4.388442351649466,3.8630878095125767,3.614246177385537,4.412185129420976,0.5536580988127132,0
840,31,HR,4,2.6006516069478707,2.1712767404627047,3.093942529346453,1.7072140611135938,3.6790933159977013,4.755793656610139,4.544564659401503,3.7324018964316763,0.6889038097987146,0
841,32,Engineering,3,2.3437882560733763,3.3520925629233953,2.1898626201694023,1.9319737077488952,3.7832572878764346,4.5068731465532155,4.771928718706855,3.2622621186011775,0.7018371797030224,0
842,37,Finance,3,2.880525549236091,2.531787821182348,3.354314665522431,2.6923165852899,4.019971388712831,3.2565812459461383,4.07288243572233,4.557067299710807,0.7922923356772376,1
843,25,HR,3,2.385988815305894,2.6575387724467263,2.048627664929807,1.9615603224050542,4.080320844968625,4.012887687478734,4.79887501378777,4.025113347641748,0.7039651412410068,0
844,35,Marketing,3,1.7636595524610175,2.1799880255139854,3.1877460373984037,2.670913788210808,4.178905541915212,4.44484838729658,4.637900130050104,3.711654080980569,0.6483810992330878,0
845,34,Finance,4,2.5604977931503337,3.099857512602676,3.4072584143556046,2.6853916058364664,4.224436607597209,4.2694328085941695,3.567704528743516,3.774886848665378,0.653200058877432,0
846,36,Engineering,3,2.3500778240051496,2.748539394767244,2.1731404069723257,2.170912924287935,4.817425268867269,4.509102122591976,5.0,4.9575609103827,0.7821815689628551,1
847,35,Engineering,3,2.4416244652097814,2.283749948955183,3.1163151358739527,2.4561540268014865,4.00189449398928,4.257990829891148,3.8421762179250214,4.432056395461048,0.6412859204886932,0
848,50,Sales,3,1.0,1.3910012751613499,1.570018725318522,2.130461325119581,3.9282165798767084,4.1337011632603335,4.6787099739127616,3.4388464087681574,0.637311373479514,1
849,28,Finance,3,2.977845258498094,2.6514075208813095,2.6845826409486455,2.2824821587064834,3.530612989555059,4.118418932081379,4.660611000199292,3.606506793706072,0.7015780653471418,1
850,29,Sales,4,2.2797354678572535,2.9029756657748207,3.3555593958483874,1.9337959178750497,4.088070383691238,4.745589656797268,3.5879940491950126,4.0540601970914905,0.6524020112598198,1
851,28,HR,3,1.5562924981872142,1.8148065131736575,2.8629449921748864,2.5588732828479714,4.328098123096525,4.547469793215312,4.289489742253021,4.438204679171016,0.6373787032978532,1
852,29,Finance,3,3.1457944617936993,2.2932237669105864,4.184356745997268,2.0796178941781167,3.3379518192034108,4.402371901872731,4.654458155269605,3.8027143108135757,0.5845994409057034,1
853,28,HR,5,2.945456009427051,2.8760123510226694,2.902050594603809,1.6837538868435433,4.028785703302714,4.244416549450389,3.58269334600765,4.113526662577336,0.675435916739646,1
854,41,Sales,4,2.2708758626076007,1.4003503600147629,2.244310123174749,2.915400222193976,4.780147064960022,3.925590654309891,4.249808079923156,4.257275594115089,0.6093071637287149,0
855,42,Finance,3,1.693481434335987,2.0458034716130773,4.488620475101048,2.9391038408998242,4.524153021350606,4.046623167919231,4.696336527184483,4.267634204551338,0.6475758552681784,0
856,29,Sales,3,2.6246215142755607,2.763836259138481,3.6435907121432853,3.278188974950875,4.3867165863803965,4.732335562218439,4.728620299893553,3.0024318905003717,0.7787764954510783,1
857,27,Finance,4,2.5861742592113264,3.273512907196127,1.3779647067411223,1.782921837777075,4.510606149487253,4.685251247268108,4.001463487857681,4.310820685901533,0.7003958816201791,1
858,36,Sales,4,3.147033998094247,4.030045868589817,1.9510854765501797,2.163350885302309,3.913147865055188,3.8757137851522834,4.97218460795441,3.3335701785298255,0.6146829494030717,0
859,29,Engineering,3,2.1893851395976567,3.8710583378569634,1.7732893250710737,2.661346783562806,3.8465401070470193,4.249959923862451,4.852761029175666,4.056800759249522,0.73678272526534,1
860,37,Sales,5,3.3364454944054973,2.6006386376212065,2.951940723156339,2.1485720862314177,4.8359543903690785,4.449233661307033,4.3206139819712,3.949292476545751,0.6801684048587144,1
861,34,Engineering,3,2.1218228976649627,2.1610411829626335,2.899810625771752,2.8996383886654753,4.614319689712438,4.416592205703332,3.8705242783664455,3.6606335503999072,0.7038153142125781,1
862,22,Sales,3,1.5579177508203048,3.1461855874396205,2.894416352676849,2.848553021238755,3.826863489184448,4.412741341531716,3.6170740889839825,4.621583602000608,0.6715230493412536,1
863,43,Finance,3,1.7074020711659033,2.1194849533934397,1.3590633783507347,2.8355067493337462,3.2606380201610072,3.643962590811632,4.388772830724557,3.6380120700516225,0.5870801406365043,1
864,45,Finance,3,2.456311922605069,1.9665333005380439,2.0533359173764656,3.5217670633129847,3.8372422257598418,3.614257955726095,4.932256285528415,3.938531555306268,0.6947343358200877,1
865,28,Finance,4,2.4541398436588873,2.2863137633444297,2.395500321693449,2.9508539521209145,4.471767113732957,4.785097371680656,4.126423667111405,4.639367086501595,0.6864388621157407,1
866,30,Marketing,3,2.729502798525543,2.1985286898760252,1.2246556154754946,2.6077237780369984,3.870869928638385,4.954512599445927,3.7704590781293894,3.92424979700517,0.6703600839561628,1
867,35,HR,3,2.436738178217091,2.7888414361461127,1.8897205634094765,2.364525159382424,4.365033905400258,3.459239430478272,4.612461942587998,3.8207450046572875,0.657558393901079,1
868,35,Finance,4,3.1841229612450306,2.078318864505947,3.4495035971160126,2.4132951242762286,4.909885276949449,4.186119931677668,4.287256248091963,4.065922277973685,0.6789794175332066,1
869,37,Engineering,3,2.3172341310761966,2.5595854401084703,1.4121468014212881,1.7550528923119486,4.153486461103463,4.607025398666662,4.4579524935993,4.470251260285549,0.580302599887301,0
870,47,Finance,3,1.1026066145900089,3.616467415983724,3.5186823456029366,1.2640028691349852,4.31698007649244,3.0981107481201278,3.937360664515055,4.923153802397103,0.6183792234773297,0
871,31,Marketing,3,2.415232318073944,2.5854984998518336,3.2638043647748516,2.8246292894117446,4.5424519282497835,3.663331070960478,4.015074394281367,3.731939201031088,0.6796670182296263,1
872,27,Engineering,3,1.0952549185634632,3.5617196016852444,2.2964839461368634,3.356543056294146,3.6589578708362325,4.153901488936435,3.935002168163435,3.772459017266955,0.66986188611346,1
873,23,Marketing,3,2.6899736866983885,3.341439620746164,2.045788900442621,2.268919553688084,3.8134753874939746,3.9013806719708923,4.449584561408917,4.061832297536733,0.6305613889604731,0
874,27,Engineering,4,3.240035099289441,2.9144281656904427,3.08227933550171,3.6109659113228183,4.563080579951774,4.304571750572775,4.030302159784444,4.315070325633588,0.711001989212645,0
875,32,Sales,3,1.8096428596022367,2.2520930470430356,1.9485818873730585,2.376441296842971,4.218483760274554,4.9352410138418445,4.496212181485578,3.814876668001321,0.616939464256176,0
876,45,HR,3,3.4929896804742953,3.228355584144373,1.9834014350377132,1.1323596132208937,4.260879305154715,3.7736011862433836,3.889314189529015,4.544281683943077,0.6272824113247242,0
877,29,HR,4,3.089981871309902,2.325017556953348,2.48329211719669,3.142774477610722,4.216642913928675,4.225136445657688,4.448750784317362,3.741361124273719,0.7337386434729437,0
878,34,Marketing,4,3.344536108790538,2.498593241481127,1.0088364829491574,2.1644982339332985,4.689146984480979,4.027601938502909,4.551890585158048,3.2495727052520187,0.6417779834732192,1
879,32,HR,3,2.632694699504242,2.7311390719159157,1.4850170811188057,3.2061450742640094,4.417856320224837,4.26818265403657,4.365771474804406,4.465887640582839,0.7710899713790694,0
880,41,Marketing,3,1.8050643769737258,2.496242769324563,2.279037125698962,1.6057307612478522,4.424410045535406,4.202900059558047,4.658521723379753,4.523794736573123,0.6087049840859764,1
881,50,Marketing,3,3.0465707994698965,1.9958125971126242,2.8329872225488195,2.788430913503355,4.811099078777886,5.0,3.9592717539354054,4.72232531781638,0.7488621190435261,0
882,29,Marketing,3,2.0627793652621618,1.4310307595119915,1.938898243344925,1.9396772415189814,5.0,4.94478872942379,4.546321066459173,3.204050101421438,0.6201969129405628,0
883,29,HR,3,2.5825191542723487,3.1713930512278354,2.3616726653848223,2.640983406593649,5.0,3.4095322396813845,4.31667265642049,3.8671924742385726,0.6308559250785609,0
884,40,Marketing,3,2.380054305037467,2.8992394887644526,1.3705784143036577,3.0366246862027495,3.9104931525923634,3.749932618513746,3.7951330766215285,4.074470915900629,0.6184636276430633,0
885,37,HR,5,3.287287099757827,1.2955723052525607,3.1527386965892243,2.87408070090572,5.0,3.8110713708956934,3.2464839893194584,5.0,0.6355063666826215,0
886,45,Marketing,3,3.0112289041463303,1.9772488553242002,2.6540576306926873,2.5485574831210647,3.6516135282724087,3.5828622579360996,3.3534199357633465,4.120399302510471,0.6295458418354126,1
887,37,Finance,4,2.4436039411813404,2.625345800491369,2.715982131847452,1.535078625651444,5.0,3.515818509605433,3.0958192485457,3.52674165598727,0.5979550068119489,1
888,30,Marketing,3,1.133874964521893,2.8098006474923976,2.8417754325894267,3.011240926386236,3.8830200706543123,4.110816787652609,4.413064638784202,4.3483702323773965,0.7056486277363565,1
889,37,Engineering,4,2.0553407734295592,1.4370824387230359,2.55468925244635,3.22200130659692,4.165530101897623,3.8301562179941797,4.03761548912909,4.854728112898057,0.6006867893089036,0
890,40,Marketing,4,2.9929556026390918,2.4375329334203046,2.1613590689982005,1.7699020830904204,4.209287972581487,3.754603166767018,4.243606169525263,4.748319471480418,0.6594328757871258,1
891,38,Sales,4,2.696077182732609,2.877758216677775,3.2907581841042157,1.8727795499858002,3.766514625085991,5.0,4.109799208268991,4.4808990821639,0.7026460137405398,0
892,36,Marketing,3,1.447744645910997,2.2539417386705036,2.6098168034325413,3.251490150623038,4.24335933337798,3.8645611896201597,4.4908350364443965,4.331316183554083,0.5664003508489506,1
893,40,Engineering,3,1.2353884192717777,2.6790807539040755,2.383996399928603,2.3540909062015136,3.7923309450811793,3.9784161360934,4.505456200223901,3.066123845274554,0.5556649004122451,1
894,41,Engineering,3,2.6368564051102195,2.158713682568866,2.493941742255647,1.890920663816093,3.58252828566465,4.5707282434963075,4.221450416867888,4.212833227526856,0.6890867828970144,1
895,42,HR,4,1.760059982598957,3.136437446189665,2.479024453457882,2.6907880894634912,4.1806381834868835,3.9767357639627936,4.2517102232970325,4.289070131265868,0.5821100320819329,0
896,37,Finance,3,1.8274424774136961,1.9405000002936101,2.3769640772522815,2.0530329284319073,4.994938445121467,3.6171632447741486,4.271682344189169,4.120045162874454,0.6133033114554738,0
897,31,Marketing,3,2.9708254101478575,1.700545232633934,2.8122744537555353,2.612729491984187,4.072990130491513,4.071030148074135,4.895891475916937,4.553549943744683,0.6171680513695339,0
898,34,HR,3,3.3415671462909717,2.5202488048430856,1.844897844514342,2.2107553304075562,4.670510457687108,5.0,3.1977007255862784,4.112001098613653,0.6658695176801113,1
899,41,Finance,3,1.9745085810745913,1.496531819398053,1.8960462749817844,2.270742425943619,3.7771668536420906,3.959278954867538,3.8647395525257258,4.0157183974986,0.4920904715782347,0
900,27,Marketing,3,2.4686677846714784,1.026422168356047,2.891484582600045,3.2772781687002164,3.5582619646827336,3.7441166320850754,4.632630646761728,4.7194988608261275,0.6620471963602366,0
901,35,Sales,3,2.4480273338109475,3.2586147086378094,2.3983324614905426,1.0,4.42693007847768,4.410115165424511,4.7539512491375495,3.9932056431121588,0.6415216136840135,0
902,30,Marketing,5,2.3850571267124385,1.8110428629074269,3.179975171500167,2.888325528104671,5.0,4.047042756170015,4.413600041759153,4.232327036069561,0.7101414456046217,0
903,33,Engineering,4,2.528418933309409,1.566443892191331,2.7862153004423047,3.1618155447865455,4.304477226066577,5.0,4.107936495747731,4.648765639840941,0.7116558182885729,1
904,41,Engineering,5,3.0295492494881096,1.9317688561352742,2.1131604629466376,2.0646041011756413,4.613323723268536,3.8065515241367,5.0,3.694665624373389,0.6274489102649056,1
905,34,Sales,3,2.028252957289283,1.9003445580124434,2.902567454190072,3.1564357480542053,4.947562205098238,5.0,4.288905874961888,3.6404068339193154,0.657405213391029,1
906,33,HR,4,1.4323057258387535,2.400521977185519,3.338033670571255,1.8286832232114234,4.181734825158928,4.781694774944523,4.215392995088148,4.878970077825427,0.5777344843905037,0
907,23,Finance,4,3.683006953522632,1.7345592864198234,2.8128856892848777,2.0380115180354608,4.123968359169376,4.0093273484390535,4.865892656521479,3.903643998156796,0.7353951160684513,0
908,38,Marketing,4,3.2625953471430353,2.8487302995793087,2.9659094601467575,1.9573830694862755,4.436044175315317,4.198242352671802,4.437775567361841,4.54621621584305,0.7228883417246283,1
909,37,Engineering,4,1.7274534901254215,2.9523638918104007,2.3797604045776177,3.165904514521809,4.525009553059085,3.685060070727744,4.669915111094595,3.3123394840798634,0.697147206574152,1
910,48,HR,3,2.594942406143167,1.6075059845691253,3.195127918016352,1.278536619332517,3.500512455658395,3.930779235188494,4.728486166699788,2.9484742034456657,0.6203197423273272,0
911,30,Sales,4,3.207491515210277,2.0673323639361287,2.0935167095492493,3.6481030582179024,4.347862813135375,4.005777085198833,4.013764188804951,4.38211502917263,0.6226649596898668,1
